ABCA4	NM_000350.3	NM_000350	995.0	NM_000350.3:995;NM_000350.2:1
MED23	NM_004830.4	NM_004830	58.0	NM_004830.4:58
CHM	NM_000390.4	NM_000390	87.0	NM_000390.4:87;NM_000390.3:1
RHO	NM_000539.3	NM_000539	142.0	NM_000539.3:142
SAG	NM_000541.5	NM_000541	23.0	NM_000541.5:46;NM_000541.4:2
CRX	NM_000554.6	NM_000554	179.0	NM_000554.6:179;NM_000554.5:1
PCARE	NM_001029883.3	NM_001029883	207.0	NM_001029883.3:207
RPGR	NM_000328.3	NM_000328	43.8	NM_000328.3:263;NM_000328.2:6
PRCD	NM_001077620.3	NM_001077620	41.0	NM_001077620.3:41
CNGA1	NM_001142564.1	NM_001142564	56.0	NM_001142564.1:56;NM_000087.4:1
EYS	NM_001142800.2	NM_001142800	463.0	NM_001142800.2:463;NM_001142800.1:1
ABCC6	NM_001171.5	NM_001171	74.3	NM_001171.5:446;NM_001351800.1:6
MAK	NM_001242957.2	NM_001242957	2.6	NM_001242957.2:41;NM_005906.5:16;NM_001242385.1:7
CNGB1	NM_001297.5	NM_001297	37.8	NM_001297.5:189;NM_001297.4:5
TULP1	NM_003322.6	NM_003322	88.0	NM_003322.6:88
BEST1	NM_004183.4	NM_004183	32.9	NM_004183.4:230;NM_001363592.1:7;NM_004183.3:1
SLC24A1	NM_004727.3	NM_004727	75.0	NM_004727.3:75
LRAT	NM_004744.5	NM_004744	69.0	NM_004744.5:69
TOPORS	NM_005802.5	NM_005802	42.5	NM_005802.5:85;NM_001195622.1:2
WFS1	NM_006005.3	NM_006005	554.0	NM_006005.3:554;NM_001145853.1:1
NRL	NM_006177.5	NM_006177	41.0	NM_006177.5:41
RP1	NM_006269.2	NM_006269	190.0	NM_006269.2:190;NM_006269.1:1
MERTK	NM_006343.3	NM_006343	110.0	NM_006343.3:110
FZD4	NM_012193.4	NM_012193	116.0	NM_012193.4:116
PRPF6	NM_012469.4	NM_012469	23.0	NM_012469.4:69;NM_012469.3:3
SNRNP200	NM_014014.5	NM_014014	131.0	NM_014014.5:131;NM_014014.4:1
NR2E3	NM_014249.4	NM_014249	122.0	NM_014249.4:122
PRPF31	NM_015629.4	NM_015629	48.0	NM_015629.4:96;NM_015629.3:2
IMPG2	NM_016247.4	NM_016247	146.0	NM_016247.4:146;NM_016247.3:1
AHI1	NM_001134831.2	NM_001134831	64.5	NM_001134831.2:258;NM_017651.4:4
SPATA7	NM_018418.5	NM_018418	66.0	NM_018418.5:66;NM_018418.4:1
CNGB3	NM_019098.4	NM_019098	243.0	NM_019098.4:243
RPGRIP1	NM_020366.3	NM_020366	165.0	NM_020366.3:165
CEP290	NM_025114.3	NM_025114	5.8	NM_025114.3:436;NM_025114.4:75;NM_001009894.3:18
MFRP	NM_031433.4	NM_031433	126.0	NM_031433.4:126
ADGRV1	NM_032119.4	NM_032119	457.0	NM_032119.4:914;NM_032119.3:2
BBS4	NM_033028.5	NM_033028	55.5	NM_033028.5:111;NM_001252678.1:2
KCNV2	NM_133497.4	NM_133497	89.0	NM_133497.4:89
RDH12	NM_152443.3	NM_152443	80.0	NM_152443.3:80
RP1L1	NM_178857.6	NM_178857	325.0	NM_178857.6:325
CRB1	NM_201253.3	NM_201253	136.0	NM_201253.3:272;NM_001257965.2:2
USH2A	NM_206933.3	NM_206933	316.0	NM_206933.3:1580;NM_206933.2:5
ERCC6	NM_000124.4	NM_000124	341.0	NM_000124.4:341;NM_001277059.1:1
NAGLU	NM_000263.4	NM_000263	19.0	NM_000263.4:209;NM_000263.3:11
GRIN2B	NM_000834.4	NM_000834	474.0	NM_000834.4:474
DARS1	NM_001349.4	NM_001349	42.0	NM_001349.4:42
STIM1	NM_003156.3	NM_003156	152.0	NM_003156.3:152;NM_001277961.1:1
PIGT	NM_015937.6	NM_015937	58.0	NM_015937.6:58
ATP13A2	NM_022089.4	NM_022089	269.0	NM_022089.4:269
RAI1	NM_030665.4	NM_030665	239.0	NM_030665.4:239
CACNA1S	NM_000069.3	NM_000069	92.9	NM_000069.3:650;NM_000069.2:7
SCN4A	NM_000334.4	NM_000334	650.0	NM_000334.4:650
KCNJ18	NM_001194958.2	NM_001194958	9.0	NM_001194958.2:9
BCR	NM_004327.4	NM_004327	53.0	NM_004327.4:53
HBA1	NM_000558.5	NM_000558	1.3	NM_000558.5:119;NM_000558.3:93;NM_000517.6:3;NM_000558.4:2
NLRC4	NM_001199138.2	NM_001199138	32.0	NM_001199138.2:128;NM_001199138.1:4
CRYBB3	NM_004076.5	NM_004076	32.0	NM_004076.5:32
ABHD12	NM_001042472.3	NM_001042472	20.0	NM_001042472.3:60;NM_001042472.2:3;NM_015600.5:1
COL2A1	NM_001844.5	NM_001844	186.7	NM_001844.5:560;NM_001844.4:3
COL27A1	NM_032888.4	NM_032888	202.0	NM_032888.4:202
CDKN1C	NM_000076.2	NM_000076	19.6	NM_000076.2:313;NM_001362475.2:16
APOE	NM_000041.4	NM_000041	22.0	NM_000041.4:44;NM_000041.2:2;NM_000041.3:1
CDKL5	NM_001323289.2	NM_001323289	7.5	NM_001323289.2:465;NM_003159.2:62
G6PC	NM_000151.4	NM_000151	159.0	NM_000151.4:159;NM_001270397.2:1
TMEM132E	NM_001304438.1	NM_001304438	10.0	NM_001304438.1:10;NM_001304438.2:1
MID2	NM_012216.4	NM_012216	18.0	NM_012216.4:18;NM_012216.3:1
BSCL2	NM_032667.6	NM_032667	11.7	NM_032667.6:187;NM_001122955.3:16
STING1	NM_198282.4	NM_198282	52.0	NM_198282.4:52
na	NC_012920.1	NC_012920	2.0	NC_012920.1:2
MT-TT	NC_012920.1	NC_012920	56.0	NC_012920.1:56
CYP2B6	NM_000767.5	NM_000767	12.0	NM_000767.5:12
TPMT	NM_000367.4	NM_000367	54.0	NM_000367.4:54;NM_000367.2:1
SPRTN	NM_032018.7	NM_032018	15.0	NM_032018.7:15
MT-TE	NC_012920.1	NC_012920	21.0	NC_012920.1:21
LZTR1	NM_006767.4	NM_006767	73.3	NM_006767.4:220;NM_006767.3:3
DNA2	NM_001080449.3	NM_001080449	115.0	NM_001080449.3:115
PNPLA6	NM_006702.5	NM_006702	225.0	NM_006702.5:225
CLP1	NM_006831.3	NM_006831	22.0	NM_006831.3:22
TGFB3	NM_003239.4	NM_003239	213.0	NM_003239.4:213
SALL2	NM_001364564.1	NM_001364564	12.0	NM_001364564.1:12
DSP	NM_004415.4	NM_004415	451.0	NM_004415.4:1353;NM_004415.3:3;NM_001008844.3:1
CCND2	NM_001759.4	NM_001759	24.0	NM_001759.4:24
DEAF1	NM_021008.3	NM_021008	5.3	NM_021008.3:48;NM_021008.4:9;NM_001293634.1:8;NM_001367390.1:1
PIK3R2	NM_005027.4	NM_005027	73.0	NM_005027.4:73
SLC39A5	NM_173596.3	NM_173596	11.0	NM_173596.3:11
LMF1	NM_022773.4	NM_022773	7.8	NM_022773.4:31;NM_022773.3:4;NM_001352020.1:1
F2	NM_000506.4	NM_000506	3.9	NM_000506.4:39;NM_000506.3:10;NM_000506.5:10
POLD1	NM_001256849.1	NM_001256849	165.5	NM_001256849.1:1821;NM_001308632.1:11;NM_002691.3:1
STAT1	NM_007315.3	NM_007315	8.0	NM_007315.3:128;NM_007315.4:16;NM_139266.2:2
RSPH1	NM_080860.4	NM_080860	83.0	NM_080860.4:83
GPIHBP1	NM_178172.6	NM_178172	15.0	NM_178172.6:15
KCND2	NM_012281.3	NM_012281	60.0	NM_012281.3:60
SS18L1	NM_198935.3	NM_198935	9.0	NM_198935.3:9
METTL23	NM_001080510.4	NM_001080510	21.0	NM_001080510.4:21
HSD17B10	NM_001037811.2	NM_001037811	7.7	NM_001037811.2:23;NM_004493.3:3
TBC1D7	NM_016495.6	NM_016495	14.0	NM_016495.6:14
COA6	NM_001206641.3	NM_001206641	8.5	NM_001206641.3:17;NM_001012985.2:2
C2CD3	NM_001286577.1	NM_001286577	100.0	NM_001286577.1:100;NM_015531.5:1
SLC35C1	NM_018389.4	NM_018389	8.8	NM_018389.4:97;NM_018389.5:11;NM_001145265.2:1;NM_001145266.1:1
SRCAP	NM_006662.3	NM_006662	253.0	NM_006662.3:253;NM_006662.2:1
SCARF2	NM_153334.7	NM_153334	13.0	NM_153334.7:13;NM_153334.6:1
ARMC5	NM_001288767.2	NM_001288767	58.0	NM_001288767.2:58
ATOH7	NM_145178.4	NM_145178	3.0	NM_145178.4:3
C12orf65	NM_152269.5	NM_152269	28.5	NM_152269.5:57;NM_152269.4:2
HNRNPDL	NM_031372.3	NM_031372	36.5	NM_031372.3:73;NM_001207000.1:2
ELOVL5	NM_021814.5	NM_021814	5.0	NM_021814.5:5
SPEG	NM_005876.5	NM_005876	159.0	NM_005876.5:159
TYR	NM_000372.5	NM_000372	25.7	NM_000372.5:180;NM_000372.4:7
LAMA1	NM_005559.4	NM_005559	208.0	NM_005559.4:208
TNXB	NM_001365276.2	NM_001365276	179.0	NM_001365276.2:179
PRKDC	NM_006904.6	NM_006904	2.8	NM_006904.6:264;NM_006904.7:94;NM_001081640.2:8
TSFM	NM_001172697.1	NM_001172697	70.0	NM_001172697.1:70
TMEM98	NM_015544.3	NM_015544	4.0	NM_015544.3:4
GJB1	NM_000166.6	NM_000166	115.5	NM_000166.6:462;NM_001097642.2:4;NM_000166.5:3
BICD2	NM_001003800.2	NM_001003800	232.0	NM_001003800.2:232
MFN2	NM_014874.3	NM_014874	10.9	NM_014874.3:445;NM_014874.4:41;NM_001127660.1:16
TRPV4	NM_021625.4	NM_021625	10.6	NM_021625.4:381;NM_021625.5:36;NM_001177431.1:1;NM_147204.2:1;NR_039718.1:1
AARS1	NM_001605.2	NM_001605	6.4	NM_001605.2:295;NM_001605.3:46
YARS1	NM_003680.3	NM_003680	17.6	NM_003680.3:158;NM_022753.4:9
SETX	NM_015046.7	NM_015046	430.0	NM_015046.7:430;NM_015046.5:1
KIF1B	NM_015074.3	NM_015074	42.7	NM_015074.3:299;NM_001365951.2:7;NM_183416.4:2
GDAP1	NM_018972.4	NM_018972	37.5	NM_018972.4:225;NM_001362931.2:6
LRSAM1	NM_138361.5	NM_138361	146.5	NM_138361.5:293;NM_001005373.3:2;NM_001190723.3:1
AR	NM_000044.6	NM_000044	202.0	NM_000044.6:202
EPS8	NM_004447.6	NM_004447	55.0	NM_004447.6:55
P2RX2	NM_170682.4	NM_170682	52.0	NM_170682.4:52
NFKB2	NM_001322934.2	NM_001322934	107.0	NM_001322934.2:107
LBP	NM_004139.5	NM_004139	13.0	NM_004139.5:13
POC1B	NM_172240.3	NM_172240	25.0	NM_172240.3:25
ZSWIM6	NM_020928.2	NM_020928	31.0	NM_020928.2:31
ACTN2	NM_001103.3	NM_001103	182.0	NM_001103.3:546;NM_001278343.2:3
AKAP9	NM_005751.4	NM_005751	106.8	NM_005751.4:641;NM_147185.3:6
CACNA1C	NM_000719.7	NM_000719	569.5	NM_000719.7:1139;NM_001129827.2:2
COL5A2	NM_000393.5	NM_000393	330.5	NM_000393.5:661;NM_000393.4:2
EDAR	NM_022336.4	NM_022336	24.4	NM_022336.4:122;NM_022336.3:5
CTNNA3	NM_013266.4	NM_013266	148.0	NM_013266.4:148
DMD	NM_004006.2	NM_004006	2.5	NM_004006.2:1597;NM_000109.4:632;NM_004013.2:39;NM_004010.3:37;NM_004020.3:12;NM_004017.3:3;NM_004009.3:1
DSC2	NM_024422.6	NM_024422	472.0	NM_024422.6:472
DSG2	NM_001943.5	NM_001943	79.0	NM_001943.5:553;NM_001943.4:7
ENG	NM_000118.3	NM_000118	27.7	NM_000118.3:415;NM_001114753.2:15
FBN1	NM_000138.4	NM_000138	23.8	NM_000138.4:3076;NM_000138.5:129
FBN2	NM_001999.4	NM_001999	1178.0	NM_001999.4:1178
ILK	NM_006284.4	NM_006284	6.9	NM_006284.4:83;NM_004517.4:12
JPH2	NM_020433.4	NM_020433	24.8	NM_020433.4:223;NM_020433.5:9
JUP	NM_002230.4	NM_002230	381.0	NM_002230.4:381;NM_021991.3:1;NM_002230.3:1
KRAS	NM_004985.5	NM_004985	15.4	NM_004985.5:216;NM_033360.4:14;NM_004985.4:1
LDB3	NM_007078.3	NM_007078	8.6	NM_007078.3:429;NM_001080116.1:50;NM_001368063.1:5
LMNA	NM_170707.4	NM_170707	113.6	NM_170707.4:909;NM_005572.3:8;NM_170707.3:1
MYBPC3	NM_000256.3	NM_000256	1560.0	NM_000256.3:1560
MYLK	NM_053025.4	NM_053025	729.0	NM_053025.4:729
MYOM1	NM_003803.3	NM_003803	7.1	NM_003803.3:318;NM_003803.4:45;NM_019856.2:5
UBE3A	NM_130838.3	NM_130838	3.1	NM_130838.3:216;NM_000462.5:69;NM_001354550.2:39;NM_130838.4:17;NM_130839.4:5;NM_001354549.2:4;NM_001354545.2:4;NM_130838.1:4;NM_001354546.2:3
TGFBR2	NM_003242.6	NM_003242	28.1	NM_003242.6:365;NM_001024847.2:13
TNNI3	NM_000363.5	NM_000363	90.3	NM_000363.5:271;NM_003283.6:3;NM_000363.4:1;NM_178837.4:1
TNNT2	NM_000364.4	NM_000364	379.0	NM_000364.4:379;NM_000364.3:1;NM_001001430.3:1
TRPM4	NM_017636.4	NM_017636	303.0	NM_017636.4:303;NM_017636.3:1
TTN	NM_001267550.2	NM_001267550	233.9	NM_001267550.2:12864;NM_001256850.1:55;NM_133379.5:42;NM_133378.4:25;NM_003319.4:16;NM_133379.4:1
TXNRD2	NM_006440.5	NM_006440	229.0	NM_006440.5:229
SLC1A1	NM_004170.6	NM_004170	86.0	NM_004170.6:86
C12orf57	NM_138425.4	NM_138425	49.0	NM_138425.4:49
FAS	NM_000043.6	NM_000043	47.0	NM_000043.6:94;NM_001141945.2:2
CCDC170	NM_025059.4	NM_025059	7.0	NM_025059.4:7
CCDC88C	NM_001080414.4	NM_001080414	158.0	NM_001080414.4:158
MT-ND1	NC_012920.1	NC_012920	161.0	NC_012920.1:161
MT-TW	NC_012920.1	NC_012920	37.0	NC_012920.1:37
MT-CO3	NC_012920.1	NC_012920	161.0	NC_012920.1:161
MT-ND3	NC_012920.1	NC_012920	42.0	NC_012920.1:42
MT-ND4	NC_012920.1	NC_012920	128.0	NC_012920.1:128
MT-ND5	NC_012920.1	NC_012920	298.0	NC_012920.1:298
MT-TV	NC_012920.1	NC_012920	29.0	NC_012920.1:29
MT-ATP6	NC_012920.1	NC_012920	285.0	NC_012920.1:285
COL11A1	NM_001854.4	NM_001854	413.0	NM_001854.4:413;NM_080629.2:1
LIPE	NM_005357.4	NM_005357	38.0	NM_005357.4:38
ALX4	NM_021926.4	NM_021926	151.0	NM_021926.4:151
FBXO31	NM_024735.5	NM_024735	20.0	NM_024735.5:20
NR3C1	NM_000176.3	NM_000176	89.0	NM_000176.3:89
PTPRF	NM_002840.5	NM_002840	33.0	NM_002840.5:33
BMS1	NM_014753.4	NM_014753	38.0	NM_014753.4:38
GNA11	NM_002067.5	NM_002067	32.0	NM_002067.5:32
PAX2	NM_003990.5	NM_003990	62.0	NM_003990.5:62;NM_000278.4:1;NM_000278.3:1;NM_003990.4:1
TYK2	NM_003331.5	NM_003331	56.0	NM_003331.5:224;NM_003331.4:4
SERPINC1	NM_000488.3	NM_000488	37.0	NM_000488.3:111;NM_001365052.1:3
PAX9	NM_006194.3	NM_006194	65.0	NM_006194.3:65
BTD	NM_001370658.1	NM_001370658	23.9	NM_001370658.1:287;NM_000060.4:12;NM_000060.2:3;NM_000060.3:1
PIK3R1	NM_181523.3	NM_181523	98.0	NM_181523.3:98;NM_181523.2:1
GATA6	NM_005257.5	NM_005257	111.0	NM_005257.5:111
ARHGEF10	NM_014629.4	NM_014629	66.0	NM_014629.4:66
FIG4	NM_014845.5	NM_014845	6.1	NM_014845.5:231;NM_014845.6:38
KRT6A	NM_005554.4	NM_005554	54.0	NM_005554.4:54
KRT16	NM_005557.4	NM_005557	50.0	NM_005557.4:50
MARS1	NM_004990.4	NM_004990	162.0	NM_004990.4:162
HPGD	NM_000860.6	NM_000860	6.6	NM_000860.6:53;NM_001145816.2:8;NM_000860.5:1
TRIOBP	NM_001039141.3	NM_001039141	239.0	NM_001039141.3:239
WHRN	NM_015404.4	NM_015404	210.0	NM_015404.4:210;NM_015404.3:1
STRC	NM_153700.2	NM_153700	105.0	NM_153700.2:105
HTRA1	NM_002775.5	NM_002775	62.0	NM_002775.5:62;NM_002775.4:1
FASLG	NM_000639.3	NM_000639	50.0	NM_000639.3:50;NM_000639.2:1;NM_001302746.1:1
FGG	NM_021870.3	NM_021870	2.6	NM_021870.3:31;NM_021870.2:12;NM_000509.5:3
FAT4	NM_024582.4	NM_024582	2.9	NM_024582.4:200;NM_001291303.3:68;NM_001291285.1:3;NM_001291303.1:3
JAGN1	NM_032492.4	NM_032492	28.0	NM_032492.4:28
ASPM	NM_018136.5	NM_018136	670.0	NM_018136.5:670;NM_018136.4:1
FOXP1	NM_032682.5	NM_032682	15.5	NM_032682.5:217;NM_001244808.2:14;NM_032682.6:11;NM_001244810.1:4
HNF4A	NM_000457.4	NM_000457	22.9	NM_000457.4:206;NM_175914.4:9
EGLN1	NM_022051.2	NM_022051	144.0	NM_022051.2:144
PIGW	NM_001346754.2	NM_001346754	30.0	NM_001346754.2:30
SASH1	NM_015278.5	NM_015278	25.0	NM_015278.5:25
CACNB2	NM_201590.3	NM_201590	7.7	NM_201590.3:286;NM_201596.3:37;NM_201590.2:1
SLC27A3	NM_024330.4	NM_024330	9.0	NM_024330.4:9
LRRC14B	NM_001080478.3	NM_001080478	1.0	NM_001080478.3:1
GOLGA4	NM_001172713.2	NM_001172713	6.0	NM_001172713.2:6
XIRP1	NM_194293.4	NM_194293	30.0	NM_194293.4:30
DOCK3	NM_004947.5	NM_004947	12.0	NM_004947.5:12
MST1	NM_020998.3	NM_020998	5.0	NM_020998.3:5
LPCAT1	NM_024830.5	NM_024830	3.0	NM_024830.5:3
CSRNP1	NM_033027.4	NM_033027	1.0	NM_033027.4:1
ZNF660	NM_173658.4	NM_173658	1.0	NM_173658.4:1
GRHL2	NM_024915.4	NM_024915	56.0	NM_024915.4:56
FEZF1	NM_001024613.4	NM_001024613	18.0	NM_001024613.4:18
ANLN	NM_018685.5	NM_018685	20.0	NM_018685.5:20
RLIM	NM_016120.4	NM_016120	25.0	NM_016120.4:25;NM_016120.3:1
TRMT10A	NM_001134665.3	NM_001134665	11.0	NM_001134665.3:11
NADK2	NM_001085411.3	NM_001085411	13.7	NM_001085411.3:41;NM_001287341.1:3
SLC27A4	NM_005094.4	NM_005094	42.0	NM_005094.4:42
GATA1	NM_002049.3	NM_002049	2.5	NM_002049.3:42;NM_002049.4:17
ATP7B	NM_000053.4	NM_000053	86.8	NM_000053.4:694;NM_001243182.1:8;NM_000053.3:5
COL7A1	NM_000094.3	NM_000094	515.0	NM_000094.3:515
POU3F4	NM_000307.5	NM_000307	53.0	NM_000307.5:53;NM_000307.4:1
PECAM1	NM_000442.5	NM_000442	1.0	NM_000442.5:1
ALB	NM_000477.7	NM_000477	19.4	NM_000477.7:97;NM_000477.5:5;NM_000477.6:1
AQP2	NM_000486.5	NM_000486	108.0	NM_000486.5:108
ATRX	NM_000489.5	NM_000489	423.0	NM_000489.5:423;NM_138270.4:1
HBB	NM_000518.5	NM_000518	2.6	NM_000518.5:534;NM_000518.4:209
FCGR3A	NM_001127593.1	NM_001127593	7.0	NM_001127593.1:7
PTPRQ	NM_001145026.2	NM_001145026	31.0	NM_001145026.2:31
GLRA1	NM_001146040.2	NM_001146040	133.0	NM_001146040.2:133
CNGA3	NM_001079878.2	NM_001079878	5.0	NM_001079878.2:99;NM_001298.3:20;NM_001298.2:8
MMP2	NM_004530.6	NM_004530	91.0	NM_004530.6:91;NM_004530.5:1
KCNQ4	NM_004700.4	NM_004700	109.0	NM_004700.4:109;NM_004700.3:1
PAX8	NM_003466.4	NM_003466	87.0	NM_003466.4:87
SACS	NM_014363.6	NM_014363	149.0	NM_014363.6:894;NM_000231.2:6
TMEM70	NM_017866.6	NM_017866	83.0	NM_017866.6:83;NM_001040613.2:1
USB1	NM_024598.3	NM_024598	1.9	NM_024598.3:25;NM_024598.4:13;NM_001195302.2:2;NM_001330568.2:1
FAM126A	NM_032581.4	NM_032581	111.0	NM_032581.4:111
ACVRL1	NM_000020.2	NM_000020	9.6	NM_000020.2:289;NM_000020.3:30;NM_001077401.2:16
WRN	NM_000553.5	NM_000553	1.3	NM_000553.5:386;NM_000553.4:308;NM_000553.6:111
RHCE	NM_020485.5	NM_020485	11.0	NM_020485.5:11;NM_020485.4:1
PSPH	NM_004577.4	NM_004577	6.0	NM_004577.4:48;NM_004577.3:8
PSAT1	NM_058179.4	NM_058179	53.0	NM_058179.4:53
CCDC151	NM_145045.5	NM_145045	70.0	NM_145045.5:70
SYT2	NM_177402.5	NM_177402	18.0	NM_177402.5:18;NM_177402.4:1
COX6A1	NM_004373.4	NM_004373	10.0	NM_004373.4:10;NM_004373.3:1
RBSN	NM_022340.4	NM_022340	10.0	NM_022340.4:10
IQCB1	NM_001023570.4	NM_001023570	86.0	NM_001023570.4:86;NM_001023571.3:1
RBP1	NM_002899.5	NM_002899	2.0	NM_002899.5:2
RIMS1	NM_014989.5	NM_014989	135.0	NM_014989.5:135
NPHP3	NM_153240.5	NM_153240	109.0	NM_153240.5:327;NM_153240.4:3
LRP5	NM_002335.4	NM_002335	258.0	NM_002335.4:258
NPHP1	NM_000272.4	NM_000272	141.0	NM_000272.4:141;NM_000272.3:1
GUCA1B	NM_002098.6	NM_002098	19.5	NM_002098.6:39;NM_000409.4:2
NPHP4	NM_015102.5	NM_015102	94.0	NM_015102.5:470;NM_015102.4:5
FANCA	NM_000135.4	NM_000135	888.0	NM_000135.4:888;NM_000135.2:1;NM_000135.3:1;NM_001113525.2:1
PURA	NM_005859.5	NM_005859	162.0	NM_005859.5:162
AP4B1	NM_001253852.3	NM_001253852	108.0	NM_001253852.3:108;NM_006594.5:1
COA8	NM_001370595.1	NM_001370595	11.5	NM_001370595.1:23;NM_032374.4:2
ATP5F1A	NM_004046.6	NM_004046	22.5	NM_004046.6:45;NM_001001937.1:2
HADHA	NM_000182.5	NM_000182	79.0	NM_000182.5:237;NM_001281512.1:3;NM_000182.4:2
HSD3B1	NM_000862.3	NM_000862	2.0	NM_000862.3:2
ACACB	NM_001093.4	NM_001093	43.0	NM_001093.4:43
NDUFA4	NM_002489.4	NM_002489	10.0	NM_002489.4:10
ECHS1	NM_004092.4	NM_004092	76.0	NM_004092.4:76;NM_004092.3:1
GLRX5	NM_016417.3	NM_016417	23.0	NM_016417.3:23;NM_016417.2:1
FOXRED1	NM_017547.4	NM_017547	94.0	NM_017547.4:94;NM_017547.3:1
PDPR	NM_017990.5	NM_017990	2.0	NM_017990.5:2;NM_017990.4:1
NAGS	NM_153006.3	NM_153006	81.0	NM_153006.3:81
FTL	NM_000146.4	NM_000146	2.3	NM_000146.4:41;NM_002103.5:18
PIK3CA	NM_006218.4	NM_006218	290.0	NM_006218.4:290
IDH1	NM_005896.3	NM_005896	27.0	NM_005896.3:27
TFG	NM_006070.6	NM_006070	100.0	NM_006070.6:100;NM_001007565.2:1
CRPPA	NM_001101426.4	NM_001101426	301.0	NM_001101426.4:301
POLR1D	NM_015972.4	NM_015972	2.6	NM_015972.4:23;NM_001206559.2:9
DLX5	NM_005221.6	NM_005221	10.0	NM_005221.6:10
KISS1	NM_002256.4	NM_002256	11.0	NM_002256.4:11
KISS1R	NM_032551.5	NM_032551	34.0	NM_032551.5:34
BLM	NM_000057.4	NM_000057	981.0	NM_000057.4:981
CCDC103	NM_213607.3	NM_213607	26.0	NM_213607.3:52;NM_001258397.1:2;NM_213607.2:1
DNAH6	NM_001370.2	NM_001370	1.4	NM_001370.2:26;NM_001370.1:19
GAS8	NM_001481.3	NM_001481	78.0	NM_001481.3:78
SPAG17	NM_206996.4	NM_206996	10.0	NM_206996.4:10
INSL6	NM_007179.3	NM_007179	5.0	NM_007179.3:5
UBR4	NM_020765.3	NM_020765	96.0	NM_020765.3:96
SDCCAG8	NM_006642.5	NM_006642	94.0	NM_006642.5:94
BAG3	NM_004281.3	NM_004281	13.0	NM_004281.3:312;NM_004281.4:24
RAB39B	NM_171998.4	NM_171998	41.0	NM_171998.4:41
KCNB1	NM_004975.4	NM_004975	182.0	NM_004975.4:182
ATR	NM_001184.4	NM_001184	257.0	NM_001184.4:257;NM_001184.3:1
CHRND	NM_000751.3	NM_000751	170.0	NM_000751.3:170;NM_005199.5:1
ATRIP	NM_130384.3	NM_130384	10.3	NM_130384.3:31;NM_033629.6:3
FGFR3	NM_000142.4	NM_000142	37.9	NM_000142.4:265;NM_001163213.1:7
ALDH18A1	NM_002860.4	NM_002860	36.6	NM_002860.4:183;NM_002860.3:5
IARS2	NM_018060.4	NM_018060	83.0	NM_018060.4:83
ACTG2	NM_001615.4	NM_001615	36.0	NM_001615.4:36
GNRH1	NM_001083111.2	NM_001083111	8.0	NM_001083111.2:16;NM_000825.3:2
GYG2	NM_001079855.2	NM_001079855	47.0	NM_001079855.2:47
DNM1	NM_001005336.3	NM_001005336	235.0	NM_001005336.3:235
PROK2	NM_001126128.2	NM_001126128	12.0	NM_001126128.2:12
PPP3R1	NM_000945.4	NM_000945	1.0	NM_000945.4:1
SLC17A9	NM_022082.4	NM_022082	13.0	NM_022082.4:13
CYP2C19	NM_000769.4	NM_000769	2.7	NM_000769.4:30;NM_000769.1:11
ZFPM2	NM_012082.4	NM_012082	78.0	NM_012082.4:78
MCM9	NM_017696.2	NM_017696	20.0	NM_017696.2:20
UBE3B	NM_130466.4	NM_130466	35.0	NM_130466.4:35
ARX	NM_139058.3	NM_139058	223.0	NM_139058.3:223
MTOR	NM_004958.4	NM_004958	328.0	NM_004958.4:328
FHOD1	NM_013241.3	NM_013241	1.0	NM_013241.3:1
ADGRE2	NM_013447.4	NM_013447	21.0	NM_013447.4:21
ZNF83	NM_001277945.1	NM_001277945	1.0	NM_001277945.1:1
TMEM72	NM_001123376.3	NM_001123376	1.0	NM_001123376.3:1
MUC12	NM_001164462.1	NM_001164462	3.0	NM_001164462.1:3
FOXF2	NM_001452.2	NM_001452	1.0	NM_001452.2:1
HTT	NM_002111.8	NM_002111	13.0	NM_002111.8:13;NM_002111.6:1
HOXA1	NM_005522.4	NM_005522	10.8	NM_005522.4:43;NM_153620.3:4;NM_005522.5:3;NM_006735.4:1
MUC6	NM_005961.3	NM_005961	4.0	NM_005961.3:4
KRT1	NM_006121.4	NM_006121	103.0	NM_006121.4:103;NM_006121.3:1
DYNC1LI1	NM_016141.4	NM_016141	1.0	NM_016141.4:1
PRR5	NM_181333.4	NM_181333	1.0	NM_181333.4:1
SOX10	NM_006941.3	NM_006941	1.6	NM_006941.3:62;NM_001301130.2:40;NM_006941.4:18
TPM1	NM_001018005.2	NM_001018005	54.5	NM_001018005.2:327;NM_001018005.1:6;NM_001018008.2:3;NM_001018004.2:3;NM_001018020.2:1
CENPE	NM_001813.3	NM_001813	2.7	NM_001813.3:62;NM_001286734.2:23
EGFR	NM_005228.5	NM_005228	75.5	NM_005228.5:302;NM_001346897.2:4
DNAL4	NM_005740.3	NM_005740	2.0	NM_005740.3:2
CDK6	NM_001259.8	NM_001259	17.0	NM_001259.8:17
CORO1A	NM_001193333.2	NM_001193333	55.0	NM_001193333.2:55
HACD1	NM_014241.4	NM_014241	14.0	NM_014241.4:14
CPLANE1	NM_023073.3	NM_023073	399.0	NM_023073.3:399
COQ6	NM_182476.3	NM_182476	17.7	NM_182476.3:53;NM_182476.2:3;NM_182480.2:2
CDKN1B	NM_004064.4	NM_004064	252.0	NM_004064.4:252
DNM2	NM_001005360.2	NM_001005360	124.0	NM_001005360.2:372;NM_004945.3:3
